user_id,tag_type,tag_name,preference_weight
13300548,taste,spicy,0.45
13302294,taste,sweet,0.85
13302294,scene,lunch,0.75
13302294,scene,afternoon_tea,0.65
13302294,scene,dinner,0.55
13302294,price,midrange,0.45
13304067,taste,umami,0.85
13304067,scene,lunch,0.75
13304067,price,midrange,0.65
13304067,taste,spicy,0.55
13304067,scene,solo_meal,0.45
13311094,taste,mild,0.85
13311094,taste,umami,0.75
13311094,scene,afternoon_tea,0.65
13311094,scene,late_night,0.55
13311094,price,budget,0.45
13325527,price,budget,0.85
13325527,scene,lunch,0.75
13325527,taste,savory,0.65
13334021,taste,mild,0.85
13334021,price,midrange,0.75
13334021,taste,rich,0.65
13334021,scene,afternoon_tea,0.55
13334021,scene,solo_meal,0.45
13339386,taste,spicy,0.85
13339386,taste,mild,0.75
13339386,scene,late_night,0.65
13339386,price,luxury,0.55
13339386,scene,dinner,0.45
13351489,price,budget,0.85
13351489,scene,lunch,0.75
13351489,taste,savory,0.65
13362274,taste,savory,0.85
13362274,price,luxury,0.75
13362274,scene,late_night,0.65
13362274,scene,dinner,0.55
13362274,taste,umami,0.45
13364747,price,midrange,0.85
13364747,taste,fresh,0.75
13364747,scene,late_night,0.65
13364747,scene,lunch,0.55
13364747,taste,mild,0.45
13376627,price,midrange,0.85
13376627,scene,solo_meal,0.75
13376627,taste,umami,0.65
13376627,scene,group_order,0.55
13376627,taste,crispy,0.45
13381453,price,budget,0.85
13381453,scene,lunch,0.75
13381453,taste,savory,0.65
13383716,price,budget,0.85
13383716,scene,lunch,0.75
13383716,taste,savory,0.65
13390064,price,midrange,0.85
13390064,scene,dinner,0.75
13390064,taste,fresh,0.65
13390064,scene,group_order,0.55
13390064,taste,sweet,0.45
13395296,scene,dinner,0.85
13395296,price,luxury,0.75
13395296,scene,lunch,0.65
13395296,taste,sweet,0.55
13395296,taste,mild,0.45
13396006,taste,umami,0.85
13396006,taste,crispy,0.75
13396006,scene,dinner,0.65
13396006,price,midrange,0.55
13396006,taste,rich,0.45
13396797,taste,sweet,0.85
13396797,taste,crispy,0.75
13396797,scene,afternoon_tea,0.65
13396797,scene,dinner,0.55
13396797,price,midrange,0.45
13408565,price,midrange,0.85
13408565,scene,solo_meal,0.75
13408565,taste,crispy,0.65
13408565,taste,sweet,0.55
13408565,scene,late_night,0.45
13408825,taste,mild,0.85
13408825,taste,spicy,0.75
13408825,scene,dinner,0.65
13408825,scene,solo_meal,0.55
13408825,price,midrange,0.45
13409993,price,midrange,0.85
13409993,taste,rich,0.75
13409993,scene,afternoon_tea,0.65
13409993,taste,sweet,0.55
13409993,scene,dinner,0.45
13412303,scene,afternoon_tea,0.85
13412303,price,midrange,0.75
13412303,taste,savory,0.65
13412303,taste,crispy,0.55
13412303,scene,dinner,0.45
13413874,price,budget,0.85
13413874,scene,lunch,0.75
13413874,taste,savory,0.65
13417060,price,midrange,0.85
13417060,taste,rich,0.75
13417060,scene,dinner,0.65
13417060,scene,group_order,0.55
13417060,taste,crispy,0.45
13436124,price,midrange,0.85
13436124,taste,fresh,0.75
13436124,taste,sweet,0.65
13436124,scene,late_night,0.55
13436124,scene,group_order,0.45
13439199,price,luxury,0.85
13439199,taste,mild,0.75
13439199,scene,late_night,0.65
13439199,scene,lunch,0.55
13439199,taste,spicy,0.45
13441257,scene,solo_meal,0.85
13441257,taste,mild,0.75
13441257,taste,umami,0.65
13441257,price,midrange,0.55
13441257,taste,rich,0.45
13441407,scene,group_order,0.85
13441407,price,midrange,0.75
13441407,taste,crispy,0.65
13441407,scene,solo_meal,0.55
13441407,taste,spicy,0.45
13443941,price,midrange,0.85
13443941,taste,crispy,0.75
13443941,scene,solo_meal,0.65
13443941,scene,dinner,0.55
13443941,taste,savory,0.45
13444488,price,midrange,0.85
13444488,scene,solo_meal,0.75
13444488,taste,fresh,0.65
13444488,taste,crispy,0.55
13444488,scene,group_order,0.45
13448724,taste,crispy,0.85
13448724,taste,rich,0.75
13448724,scene,late_night,0.65
13448724,scene,group_order,0.55
13448724,price,midrange,0.45
13457263,taste,mild,0.85
13457263,scene,late_night,0.75
13457263,taste,savory,0.65
13457263,scene,dinner,0.55
13457263,price,midrange,0.45
13460447,price,midrange,0.85
13460447,taste,crispy,0.75
13460447,scene,afternoon_tea,0.65
13460447,scene,group_order,0.55
13460447,taste,savory,0.45
13464376,price,budget,0.85
13464376,scene,lunch,0.75
13464376,taste,savory,0.65
13468743,taste,rich,0.85
13468743,taste,fresh,0.75
13468743,scene,solo_meal,0.65
13468743,scene,group_order,0.55
13468743,price,midrange,0.45
13471923,price,budget,0.85
13471923,scene,lunch,0.75
13471923,taste,savory,0.65
13472209,price,luxury,0.85
13472209,scene,afternoon_tea,0.75
13472209,taste,rich,0.65
13472209,scene,late_night,0.55
13472209,taste,sweet,0.45
13472354,price,luxury,0.85
13472354,taste,mild,0.75
13472354,scene,lunch,0.65
13472354,scene,group_order,0.55
13472354,scene,late_night,0.45
13474823,price,midrange,0.85
13474823,taste,umami,0.75
13474823,scene,group_order,0.65
13474823,taste,mild,0.55
13474823,taste,rich,0.45
13475202,scene,late_night,0.85
13475202,price,luxury,0.75
13475202,scene,lunch,0.65
13475202,price,midrange,0.55
13475202,taste,fresh,0.45
13476310,scene,afternoon_tea,0.85
13476310,price,midrange,0.75
13476310,taste,crispy,0.65
13476310,taste,umami,0.55
13476310,scene,late_night,0.45
13480819,price,midrange,0.85
13480819,taste,crispy,0.75
13480819,taste,savory,0.65
13480819,scene,group_order,0.55
13480819,scene,lunch,0.45
13482949,scene,afternoon_tea,0.85
13482949,price,midrange,0.75
13482949,taste,fresh,0.65
13482949,scene,solo_meal,0.55
13482949,scene,dinner,0.45
13491571,scene,lunch,0.85
13491571,taste,mild,0.75
13491571,scene,afternoon_tea,0.65
13491571,price,midrange,0.55
13491571,price,luxury,0.45
13494654,scene,dinner,0.85
13494654,price,midrange,0.75
13494654,taste,fresh,0.65
13494654,taste,rich,0.55
13494654,scene,afternoon_tea,0.45
13502331,price,midrange,0.85
13502331,taste,savory,0.75
13502331,taste,umami,0.65
13502331,scene,group_order,0.55
13502331,scene,solo_meal,0.45
13504604,taste,sweet,0.85
13504604,scene,solo_meal,0.75
13504604,scene,afternoon_tea,0.65
13504604,price,midrange,0.55
13504954,price,luxury,0.85
13504954,taste,rich,0.75
13504954,scene,group_order,0.65
13504954,taste,mild,0.55
13504954,taste,fresh,0.45
13509615,price,midrange,0.85
13509615,taste,fresh,0.75
13509615,scene,afternoon_tea,0.65
13509615,scene,group_order,0.55
13509615,scene,late_night,0.45
13516269,taste,fresh,0.85
13516269,scene,late_night,0.75
13516269,scene,afternoon_tea,0.65
13516269,taste,spicy,0.55
13516269,price,midrange,0.45
13528588,taste,sweet,0.85
13528588,taste,fresh,0.75
13528588,scene,lunch,0.65
13528588,scene,dinner,0.55
13528588,price,midrange,0.45
13529750,price,budget,0.85
13529750,scene,lunch,0.75
13529750,taste,savory,0.65
13529852,price,midrange,0.85
13529852,taste,fresh,0.75
13529852,scene,afternoon_tea,0.65
13529852,taste,sweet,0.55
13529852,scene,group_order,0.45
13535356,price,budget,0.85
13535356,scene,lunch,0.75
13535356,taste,savory,0.65
13541793,scene,solo_meal,0.85
13541793,price,midrange,0.75
13541793,scene,late_night,0.65
13541793,price,luxury,0.55
13541793,taste,mild,0.45
13542768,price,budget,0.85
13542768,scene,lunch,0.75
13542768,taste,savory,0.65
13557285,taste,fresh,0.85
13557285,taste,sweet,0.75
13557285,scene,dinner,0.65
13557285,scene,group_order,0.55
13557285,price,midrange,0.45
13559011,taste,sweet,0.85
13559011,taste,mild,0.75
13559011,price,luxury,0.65
13559011,scene,lunch,0.55
13559011,scene,afternoon_tea,0.45
13559534,taste,fresh,0.85
13559534,taste,savory,0.75
13559534,scene,group_order,0.65
13559534,scene,late_night,0.55
13559534,price,midrange,0.45
13561474,price,midrange,0.85
13561474,scene,dinner,0.75
13561474,taste,sweet,0.65
13561474,scene,late_night,0.55
13561474,taste,umami,0.45
13566061,taste,fresh,0.85
13566061,scene,dinner,0.75
13566061,price,midrange,0.65
13566061,scene,afternoon_tea,0.55
13566061,taste,crispy,0.45
13568374,price,budget,0.85
13568374,scene,lunch,0.75
13568374,taste,savory,0.65
13569883,scene,solo_meal,0.85
13569883,price,midrange,0.75
13569883,taste,umami,0.65
13569883,taste,savory,0.55
13569883,scene,group_order,0.45
13574767,taste,spicy,0.85
13574767,scene,afternoon_tea,0.75
13574767,taste,rich,0.65
13574767,price,midrange,0.55
13574767,taste,savory,0.45
13575164,price,midrange,0.85
13575164,taste,spicy,0.75
13575164,scene,dinner,0.65
13575164,taste,rich,0.55
13575164,scene,group_order,0.45
13587251,price,budget,0.85
13587251,scene,lunch,0.75
13587251,taste,savory,0.65
13587830,price,budget,0.85
13587830,scene,lunch,0.75
13587830,taste,savory,0.65
13589400,scene,group_order,0.85
13589400,price,luxury,0.75
13589400,taste,crispy,0.65
13589400,scene,lunch,0.55
13589400,price,midrange,0.45
13590878,scene,lunch,0.85
13590878,price,midrange,0.75
13590878,taste,rich,0.65
13590878,taste,savory,0.55
13590878,scene,solo_meal,0.45
13597021,scene,group_order,0.85
13597021,price,midrange,0.75
13597021,taste,mild,0.65
13597021,taste,rich,0.55
13597021,scene,afternoon_tea,0.45
13599108,price,budget,0.85
13599108,scene,lunch,0.75
13599108,taste,savory,0.65
13599994,price,midrange,0.85
13599994,scene,lunch,0.75
13599994,scene,group_order,0.65
13599994,taste,spicy,0.55
13599994,taste,crispy,0.45
13606209,taste,crispy,0.85
13606209,taste,spicy,0.75
13606209,scene,group_order,0.65
13606209,scene,lunch,0.55
13606209,price,midrange,0.45
13608105,price,midrange,0.85
13608105,scene,group_order,0.75
13608105,taste,rich,0.65
13608105,scene,solo_meal,0.55
13608105,taste,fresh,0.45
13626276,taste,mild,0.85
13626276,taste,rich,0.75
13626276,scene,afternoon_tea,0.65
13626276,scene,group_order,0.55
13626276,price,luxury,0.45
13634618,taste,crispy,0.85
13634618,taste,spicy,0.75
13634618,scene,lunch,0.65
13634618,scene,solo_meal,0.55
13634618,price,luxury,0.45
13637839,taste,rich,0.85
13637839,price,midrange,0.75
13637839,scene,lunch,0.65
13637839,scene,afternoon_tea,0.55
13637839,taste,mild,0.45
13638273,scene,afternoon_tea,0.85
13638273,price,midrange,0.75
13638273,taste,sweet,0.65
13638273,taste,fresh,0.55
13638273,scene,dinner,0.45
13640894,price,luxury,0.85
13640894,scene,group_order,0.75
13640894,taste,crispy,0.65
13640894,taste,savory,0.55
13640894,taste,mild,0.45
13645142,price,midrange,0.85
13645142,taste,umami,0.75
13645142,scene,group_order,0.65
13645142,taste,crispy,0.55
13645142,scene,lunch,0.45
13645221,taste,umami,0.85
13645221,taste,rich,0.75
13645221,scene,dinner,0.65
13645221,price,midrange,0.55
13651275,taste,spicy,0.85
13651275,scene,solo_meal,0.75
13651275,price,midrange,0.65
13651275,scene,dinner,0.55
13651275,taste,umami,0.45
13651940,scene,dinner,0.85
13651940,taste,spicy,0.75
13651940,taste,savory,0.65
13651940,scene,solo_meal,0.55
13651940,price,midrange,0.45
13653008,price,luxury,0.85
13653008,taste,umami,0.75
13653008,scene,late_night,0.65
13653008,price,midrange,0.55
13653008,scene,group_order,0.45
13654189,scene,group_order,0.85
13654189,scene,late_night,0.75
13654189,price,midrange,0.65
13654189,taste,fresh,0.55
13654189,price,luxury,0.45
13654406,taste,umami,0.85
13654406,scene,dinner,0.75
13654406,price,midrange,0.65
13654406,taste,mild,0.55
13654406,scene,solo_meal,0.45
13658873,price,budget,0.85
13658873,scene,lunch,0.75
13658873,taste,savory,0.65
13662697,price,midrange,0.85
13662697,taste,spicy,0.75
13662697,taste,sweet,0.65
13662697,scene,group_order,0.55
13662697,scene,solo_meal,0.45
13663157,scene,afternoon_tea,0.85
13663157,price,midrange,0.75
13663157,taste,sweet,0.65
13663157,price,luxury,0.55
13663157,taste,fresh,0.45
13666911,taste,crispy,0.85
13666911,scene,late_night,0.75
13666911,price,midrange,0.65
13666911,scene,lunch,0.55
13666911,price,luxury,0.45
13676867,price,budget,0.85
13676867,scene,lunch,0.75
13676867,taste,savory,0.65
13678000,price,midrange,0.85
13678000,taste,spicy,0.75
13678000,scene,dinner,0.65
13678000,scene,lunch,0.55
13678000,scene,late_night,0.45
13681925,price,midrange,0.85
13681925,taste,crispy,0.75
13681925,taste,fresh,0.65
13681925,scene,group_order,0.55
13681925,scene,dinner,0.45
13684920,price,midrange,0.85
13684920,taste,spicy,0.75
13684920,scene,solo_meal,0.65
13684920,taste,fresh,0.55
13684920,taste,savory,0.45
13685500,price,budget,0.85
13685500,scene,lunch,0.75
13685500,taste,savory,0.65
13686853,taste,umami,0.85
13686853,taste,crispy,0.75
13686853,scene,group_order,0.65
13686853,price,midrange,0.55
13686853,taste,sweet,0.45
13691463,taste,sweet,0.85
13691463,taste,mild,0.75
13691463,scene,afternoon_tea,0.65
13691463,scene,solo_meal,0.55
13691463,price,luxury,0.45
13692582,scene,lunch,0.85
13692582,price,midrange,0.75
13692582,taste,mild,0.65
13692582,scene,afternoon_tea,0.55
13692582,taste,sweet,0.45
13693791,price,midrange,0.85
13693791,scene,solo_meal,0.75
13693791,taste,fresh,0.65
13693791,scene,late_night,0.55
13693791,scene,group_order,0.45
13697428,price,budget,0.85
13697428,scene,lunch,0.75
13697428,taste,savory,0.65
13698019,price,luxury,0.85
13698019,scene,late_night,0.75
13698019,taste,fresh,0.65
13698019,taste,rich,0.55
13698019,taste,umami,0.45
13702398,price,midrange,0.85
13702398,taste,umami,0.75
13702398,taste,fresh,0.65
13702398,scene,solo_meal,0.55
13702398,scene,group_order,0.45
13726798,price,midrange,0.85
13726798,taste,umami,0.75
13726798,scene,group_order,0.65
13726798,taste,mild,0.55
13726798,taste,spicy,0.45
13734883,taste,rich,0.85
13734883,taste,sweet,0.75
13734883,scene,dinner,0.65
13734883,price,midrange,0.55
13738810,taste,umami,0.85
13738810,taste,crispy,0.75
13738810,scene,lunch,0.65
13738810,scene,group_order,0.55
13738810,price,midrange,0.45
13739274,taste,spicy,0.85
13739274,taste,fresh,0.75
13739274,scene,late_night,0.65
13739274,scene,afternoon_tea,0.55
13739274,price,budget,0.45
13747476,scene,afternoon_tea,0.85
13747476,price,midrange,0.75
13747476,taste,rich,0.65
13747476,taste,mild,0.55
13747476,scene,late_night,0.45
13751785,price,midrange,0.85
13751785,taste,sweet,0.75
13751785,scene,afternoon_tea,0.65
13751785,scene,lunch,0.55
13751785,scene,late_night,0.45
13758773,scene,late_night,0.85
13758773,price,midrange,0.75
13758773,scene,dinner,0.65
13758773,price,luxury,0.55
13758773,taste,crispy,0.45
13771211,price,luxury,0.85
13771211,taste,rich,0.75
13771211,scene,group_order,0.65
13771211,scene,afternoon_tea,0.55
13771211,scene,solo_meal,0.45
13784722,price,budget,0.85
13784722,scene,lunch,0.75
13784722,taste,savory,0.65
13786811,taste,fresh,0.85
13786811,price,luxury,0.75
13786811,taste,savory,0.65
13786811,scene,late_night,0.55
13786811,scene,group_order,0.45
13787308,taste,mild,0.85
13787308,price,midrange,0.75
13787308,taste,savory,0.65
13787308,scene,late_night,0.55
13787308,scene,lunch,0.45
13791597,scene,group_order,0.85
13791597,scene,lunch,0.75
13791597,price,midrange,0.65
13791597,scene,late_night,0.55
13791597,price,luxury,0.45
13791920,price,budget,0.85
13791920,scene,lunch,0.75
13791920,taste,savory,0.65
13795242,price,midrange,0.85
13795242,taste,mild,0.75
13795242,scene,afternoon_tea,0.65
13795242,taste,savory,0.55
13795242,taste,spicy,0.45
13800805,price,budget,0.85
13800805,scene,lunch,0.75
13800805,taste,savory,0.65
13801100,taste,mild,0.85
13801100,taste,savory,0.75
13801100,scene,late_night,0.65
13801100,scene,lunch,0.55
13801100,price,midrange,0.45
13802901,price,midrange,0.85
13802901,taste,mild,0.75
13802901,scene,lunch,0.65
13802901,scene,late_night,0.55
13802901,scene,dinner,0.45
13808831,price,luxury,0.85
13808831,taste,savory,0.75
13808831,scene,lunch,0.65
13808831,scene,solo_meal,0.55
13808831,taste,umami,0.45
13815579,scene,solo_meal,0.85
13815579,scene,group_order,0.75
13815579,price,midrange,0.65
13815579,taste,mild,0.55
13815579,taste,spicy,0.45
13818622,taste,fresh,0.85
13818622,price,midrange,0.75
13818622,taste,spicy,0.65
13818622,scene,afternoon_tea,0.55
13818622,taste,mild,0.45
13825258,taste,crispy,0.85
13825258,price,midrange,0.75
13825258,scene,afternoon_tea,0.65
13825258,scene,dinner,0.55
13825258,taste,umami,0.45
13830945,price,midrange,0.85
13830945,taste,sweet,0.75
13830945,scene,lunch,0.65
13830945,scene,afternoon_tea,0.55
13830945,taste,savory,0.45
13831991,price,midrange,0.85
13831991,taste,fresh,0.75
13831991,taste,rich,0.65
13831991,scene,dinner,0.55
13831991,taste,sweet,0.45
13835226,price,budget,0.85
13835226,scene,lunch,0.75
13835226,taste,savory,0.65
13844913,taste,umami,0.85
13844913,taste,fresh,0.75
13844913,scene,lunch,0.65
13844913,scene,dinner,0.55
13844913,price,midrange,0.45
13845174,price,budget,0.85
13845174,scene,lunch,0.75
13845174,taste,savory,0.65
13846328,price,midrange,0.85
13846328,taste,crispy,0.75
13846328,scene,group_order,0.65
13846328,scene,afternoon_tea,0.55
13846328,taste,umami,0.45
13847135,price,midrange,0.85
13847135,taste,sweet,0.75
13847135,scene,afternoon_tea,0.65
13847135,taste,crispy,0.55
13847135,scene,solo_meal,0.45
13848423,price,midrange,0.85
13848423,taste,sweet,0.75
13848423,scene,group_order,0.65
13848423,scene,afternoon_tea,0.55
13848423,taste,fresh,0.45
13853152,price,midrange,0.85
13853152,taste,savory,0.75
13853152,scene,dinner,0.65
13853152,taste,rich,0.55
13853152,scene,late_night,0.45
13863426,price,midrange,0.85
13863426,scene,group_order,0.75
13863426,taste,spicy,0.65
13863426,scene,late_night,0.55
13863426,scene,afternoon_tea,0.45
13868870,price,budget,0.85
13868870,scene,lunch,0.75
13868870,taste,savory,0.65
13883148,scene,lunch,0.85
13883148,price,midrange,0.75
13883148,scene,dinner,0.65
13883148,taste,rich,0.55
13883148,taste,spicy,0.45
13912252,price,luxury,0.85
13912252,taste,spicy,0.75
13912252,scene,late_night,0.65
13912252,scene,group_order,0.55
13912252,taste,fresh,0.45
13921852,price,budget,0.85
13921852,scene,lunch,0.75
13921852,taste,savory,0.65
13922630,taste,umami,0.85
13922630,scene,late_night,0.75
13922630,price,midrange,0.65
13922630,taste,mild,0.55
13922630,scene,dinner,0.45
13929748,price,midrange,0.85
13929748,taste,savory,0.75
13929748,scene,afternoon_tea,0.65
13929748,scene,solo_meal,0.55
13929748,taste,crispy,0.45
13942734,price,midrange,0.85
13942734,scene,solo_meal,0.75
13942734,taste,crispy,0.65
13942734,taste,fresh,0.55
13942734,scene,dinner,0.45
13944227,taste,crispy,0.85
13944227,price,midrange,0.75
13944227,scene,lunch,0.65
13944227,taste,mild,0.55
13944227,taste,sweet,0.45
13966221,price,midrange,0.85
13966221,taste,crispy,0.75
13966221,scene,lunch,0.65
13966221,scene,dinner,0.55
13966221,taste,umami,0.45
13969250,taste,crispy,0.85
13969250,scene,group_order,0.75
13969250,scene,afternoon_tea,0.65
13969250,price,midrange,0.55
13970182,taste,sweet,0.85
13970182,taste,savory,0.75
13970182,scene,late_night,0.65
13970182,scene,lunch,0.55
13970182,price,midrange,0.45
13972931,taste,crispy,0.85
13972931,price,midrange,0.75
13972931,taste,mild,0.65
13972931,scene,lunch,0.55
13972931,scene,late_night,0.45
13973944,price,luxury,0.85
13973944,taste,sweet,0.75
13973944,taste,fresh,0.65
13973944,scene,group_order,0.55
13973944,taste,mild,0.45
13974591,price,budget,0.85
13974591,scene,lunch,0.75
13974591,taste,savory,0.65
13983302,taste,sweet,0.85
13983302,taste,savory,0.75
13983302,scene,dinner,0.65
13983302,scene,solo_meal,0.55
13983302,price,midrange,0.45
13988392,price,midrange,0.85
13988392,taste,umami,0.75
13988392,scene,afternoon_tea,0.65
13988392,scene,solo_meal,0.55
13988392,taste,fresh,0.45
13990487,taste,crispy,0.85
13990487,taste,rich,0.75
13990487,scene,afternoon_tea,0.65
13990487,scene,dinner,0.55
13990487,price,midrange,0.45
14000201,taste,spicy,0.85
14000201,taste,savory,0.75
14000201,price,luxury,0.65
14000201,scene,afternoon_tea,0.55
14000201,scene,late_night,0.45
14008824,taste,sweet,0.85
14008824,scene,group_order,0.75
14008824,scene,afternoon_tea,0.65
14008824,price,luxury,0.55
14008824,scene,lunch,0.45
14013281,taste,mild,0.85
14013281,taste,spicy,0.75
14013281,scene,group_order,0.65
14013281,scene,late_night,0.55
14013281,price,midrange,0.45
14016633,price,midrange,0.85
14016633,scene,afternoon_tea,0.75
14016633,taste,sweet,0.65
14016633,scene,group_order,0.55
14016633,scene,lunch,0.45
14017540,scene,afternoon_tea,0.85
14017540,taste,sweet,0.75
14017540,price,luxury,0.65
14017540,scene,solo_meal,0.55
14017540,taste,fresh,0.45
14017809,price,midrange,0.85
14017809,scene,lunch,0.75
14017809,scene,afternoon_tea,0.65
14017809,taste,crispy,0.55
14017809,taste,fresh,0.45
14019004,price,midrange,0.85
14019004,scene,late_night,0.75
14019004,price,luxury,0.65
14019004,taste,crispy,0.55
14019004,scene,afternoon_tea,0.45
14028346,scene,lunch,0.85
14028346,price,midrange,0.75
14028346,taste,spicy,0.65
14028346,scene,group_order,0.55
14028346,taste,umami,0.45
14037033,price,budget,0.85
14037033,scene,lunch,0.75
14037033,taste,savory,0.65
14039457,scene,group_order,0.85
14039457,price,midrange,0.75
14039457,taste,umami,0.65
14039457,taste,crispy,0.55
14039457,taste,savory,0.45
14044410,price,budget,0.85
14044410,scene,lunch,0.75
14044410,taste,savory,0.65
14047595,price,budget,0.85
14047595,scene,lunch,0.75
14047595,taste,savory,0.65
14053017,price,midrange,0.85
14053017,taste,umami,0.75
14053017,taste,savory,0.65
14053017,scene,solo_meal,0.55
14053017,scene,group_order,0.45
14056240,price,midrange,0.85
14056240,taste,spicy,0.75
14056240,taste,mild,0.65
14056240,scene,solo_meal,0.55
14056240,taste,rich,0.45
14058623,price,midrange,0.85
14058623,scene,group_order,0.75
14058623,scene,late_night,0.65
14058623,taste,savory,0.55
14058623,taste,spicy,0.45
14060282,taste,sweet,0.85
14060282,scene,lunch,0.75
14060282,price,midrange,0.65
14060282,taste,savory,0.55
14060282,taste,spicy,0.45
14062672,price,midrange,0.85
14062672,scene,lunch,0.75
14062672,taste,fresh,0.65
14062672,taste,spicy,0.55
14062672,taste,rich,0.45
14068062,taste,mild,0.85
14068062,price,midrange,0.75
14068062,scene,solo_meal,0.65
14068062,taste,sweet,0.55
14068062,scene,dinner,0.45
14068681,taste,crispy,0.85
14068681,taste,spicy,0.75
14068681,scene,late_night,0.65
14068681,price,luxury,0.55
14075873,scene,group_order,0.85
14075873,price,luxury,0.75
14075873,taste,spicy,0.65
14075873,scene,lunch,0.55
14075873,scene,solo_meal,0.45
14076582,price,budget,0.85
14076582,scene,lunch,0.75
14076582,taste,savory,0.65
14088564,taste,sweet,0.85
14088564,scene,late_night,0.75
14088564,price,luxury,0.65
14088564,price,midrange,0.55
14088564,taste,savory,0.45
14099006,price,budget,0.85
14099006,scene,lunch,0.75
14099006,taste,savory,0.65
14100784,taste,savory,0.85
14100784,scene,dinner,0.75
14100784,scene,afternoon_tea,0.65
14100784,price,midrange,0.55
14100784,taste,crispy,0.45
14108118,taste,mild,0.85
14108118,taste,rich,0.75
14108118,scene,dinner,0.65
14108118,scene,group_order,0.55
14108118,price,midrange,0.45
14111003,price,budget,0.85
14111003,scene,lunch,0.75
14111003,taste,savory,0.65
14113339,taste,umami,0.85
14113339,taste,rich,0.75
14113339,scene,solo_meal,0.65
14113339,scene,dinner,0.55
14113339,price,midrange,0.45
14123196,price,midrange,0.85
14123196,scene,dinner,0.75
14123196,taste,fresh,0.65
14123196,scene,afternoon_tea,0.55
14123196,scene,late_night,0.45
14136556,scene,afternoon_tea,0.85
14136556,price,midrange,0.75
14136556,taste,mild,0.65
14136556,taste,crispy,0.55
14136556,taste,rich,0.45
14144483,taste,sweet,0.85
14144483,taste,mild,0.75
14144483,scene,lunch,0.65
14144483,scene,solo_meal,0.55
14144483,price,midrange,0.45
14145012,taste,mild,0.85
14145012,scene,afternoon_tea,0.75
14145012,scene,lunch,0.65
14145012,price,midrange,0.55
14145477,price,budget,0.85
14145477,scene,lunch,0.75
14145477,taste,savory,0.65
14148920,taste,savory,0.85
14148920,taste,fresh,0.75
14148920,scene,group_order,0.65
14148920,scene,dinner,0.55
14148920,price,midrange,0.45
14153790,price,midrange,0.85
14153790,scene,solo_meal,0.75
14153790,scene,afternoon_tea,0.65
14153790,taste,crispy,0.55
14153790,taste,sweet,0.45
14159920,price,budget,0.85
14159920,scene,lunch,0.75
14159920,taste,savory,0.65
14165440,scene,solo_meal,0.85
14165440,price,midrange,0.75
14165440,taste,rich,0.65
14165440,taste,savory,0.55
14165440,scene,dinner,0.45
14171729,price,budget,0.85
14171729,scene,lunch,0.75
14171729,taste,savory,0.65
14175173,price,budget,0.85
14175173,scene,lunch,0.75
14175173,taste,savory,0.65
14177536,price,midrange,0.85
14177536,scene,group_order,0.75
14177536,scene,late_night,0.65
14177536,taste,rich,0.55
14177536,scene,solo_meal,0.45
14177916,taste,mild,0.85
14177916,taste,rich,0.75
14177916,scene,afternoon_tea,0.65
14177916,scene,dinner,0.55
14177916,price,midrange,0.45
14182459,price,budget,0.85
14182459,scene,lunch,0.75
14182459,taste,savory,0.65
14194364,taste,spicy,0.85
14194364,scene,dinner,0.75
14194364,scene,lunch,0.65
14194364,price,midrange,0.55
14194364,taste,sweet,0.45
14196742,scene,afternoon_tea,0.85
14196742,price,luxury,0.75
14196742,taste,mild,0.65
14196742,scene,group_order,0.55
14196742,price,midrange,0.45
14199792,taste,crispy,0.85
14199792,taste,fresh,0.75
14199792,scene,group_order,0.65
14199792,scene,dinner,0.55
14199792,price,midrange,0.45
14201483,taste,rich,0.85
14201483,scene,afternoon_tea,0.75
14201483,price,midrange,0.65
14201483,scene,solo_meal,0.55
14201483,taste,sweet,0.45
14206684,price,budget,0.85
14206684,scene,lunch,0.75
14206684,taste,savory,0.65
14210047,taste,rich,0.85
14210047,scene,afternoon_tea,0.75
14210047,price,midrange,0.65
14210047,taste,fresh,0.55
14210047,scene,dinner,0.45
14234596,taste,savory,0.85
14234596,scene,late_night,0.75
14234596,price,midrange,0.65
14234596,taste,spicy,0.55
14234596,taste,mild,0.45
14239507,taste,fresh,0.85
14239507,scene,afternoon_tea,0.75
14239507,price,midrange,0.65
14239507,scene,group_order,0.55
14239507,price,luxury,0.45
14254629,scene,group_order,0.85
14254629,scene,solo_meal,0.75
14254629,price,midrange,0.65
14254629,taste,savory,0.55
14254629,taste,sweet,0.45
14256177,price,midrange,0.85
14256177,taste,fresh,0.75
14256177,scene,late_night,0.65
14256177,price,luxury,0.55
14256177,scene,dinner,0.45
14260609,taste,rich,0.85
14260609,scene,late_night,0.75
14260609,scene,dinner,0.65
14260609,price,midrange,0.55
14264532,price,luxury,0.85
14264532,taste,mild,0.75
14264532,scene,late_night,0.65
14264532,scene,solo_meal,0.55
14264532,taste,crispy,0.45
14271652,price,budget,0.85
14271652,scene,lunch,0.75
14271652,taste,savory,0.65
14276238,price,midrange,0.85
14276238,scene,solo_meal,0.75
14276238,taste,spicy,0.65
14276238,taste,mild,0.55
14276238,scene,group_order,0.45
14276370,price,budget,0.85
14276370,scene,lunch,0.75
14276370,taste,savory,0.65
14279330,price,budget,0.85
14279330,scene,lunch,0.75
14279330,taste,savory,0.65
14286207,scene,dinner,0.85
14286207,price,midrange,0.75
14286207,taste,rich,0.65
