item_id,merchant_id,item_name,primary_cuisine,price_band,popularity_score,user_coverage,avg_position,description_text
971962,83,real_item_971962,cantonese,midrange,2.0,2,8.0,fresh | late_night | dinner | midrange
971990,111,real_item_971990,hotpot,midrange,2.0,2,33.5,sweet | umami | afternoon_tea | solo_meal | midrange
972173,294,real_item_972173,dessert,midrange,2.0,2,5.0,sweet | group_order | afternoon_tea | midrange
972183,304,real_item_972183,burger,midrange,2.0,2,40.5,umami | mild | solo_meal | midrange
972303,424,real_item_972303,sichuan,midrange,2.0,2,20.5,fresh | rich | late_night | dinner | midrange
972407,8,real_item_972407,noodles,midrange,2.0,2,26.0,rich | savory | late_night | lunch | midrange
973289,370,real_item_973289,sichuan,midrange,2.0,2,32.5,sweet | late_night | group_order | midrange
973345,426,real_item_973345,hotpot,midrange,2.0,2,27.5,savory | mild | afternoon_tea | late_night | midrange
973535,96,real_item_973535,dessert,midrange,2.0,2,25.5,fresh | dinner | group_order | midrange
973601,162,real_item_973601,salad,midrange,2.0,2,12.0,umami | rich | lunch | afternoon_tea | midrange
973620,181,real_item_973620,sichuan,midrange,2.0,2,15.0,rich | spicy | afternoon_tea | lunch | midrange
973695,256,real_item_973695,barbecue,midrange,2.0,2,40.0,sweet | mild | solo_meal | late_night | midrange
974229,270,real_item_974229,salad,midrange,2.0,2,32.5,spicy | fresh | late_night | afternoon_tea | midrange
974303,344,real_item_974303,cantonese,midrange,2.0,2,25.0,umami | savory | dinner | late_night | midrange
974385,426,real_item_974385,hotpot,midrange,2.0,2,31.5,umami | fresh | dinner | midrange
974666,187,real_item_974666,burger,midrange,2.0,2,14.5,rich | crispy | late_night | dinner | midrange
974771,292,real_item_974771,barbecue,midrange,2.0,2,34.5,sweet | mild | solo_meal | late_night | midrange
974835,356,real_item_974835,milk_tea,midrange,2.0,2,38.5,sweet | mild | late_night | lunch | midrange
974894,415,real_item_974894,sichuan,midrange,2.0,2,23.0,mild | crispy | group_order | midrange
974954,475,real_item_974954,burger,midrange,2.0,2,19.0,rich | crispy | dinner | afternoon_tea | midrange
975059,60,real_item_975059,dessert,midrange,2.0,2,8.0,spicy | mild | late_night | solo_meal | midrange
975116,117,real_item_975116,salad,midrange,2.0,2,24.0,savory | sweet | lunch | afternoon_tea | midrange
975117,118,real_item_975117,sichuan,midrange,2.0,2,13.5,savory | mild | dinner | late_night | midrange
975186,187,real_item_975186,burger,midrange,2.0,2,22.0,rich | solo_meal | afternoon_tea | midrange
975350,351,real_item_975350,salad,midrange,2.0,2,23.0,umami | sweet | group_order | afternoon_tea | midrange
975366,367,real_item_975366,burger,midrange,2.0,2,30.0,sweet | savory | lunch | solo_meal | midrange
975377,378,real_item_975377,salad,midrange,2.0,2,10.5,mild | sweet | solo_meal | dinner | midrange
975380,381,real_item_975380,hotpot,midrange,2.0,2,16.5,sweet | solo_meal | group_order | midrange
975394,395,real_item_975394,noodles,midrange,2.0,2,7.5,spicy | rich | dinner | midrange
975435,436,real_item_975435,barbecue,midrange,2.0,2,8.0,sweet | fresh | late_night | group_order | midrange
975514,515,real_item_975514,cantonese,midrange,2.0,2,15.5,fresh | savory | afternoon_tea | late_night | midrange
975718,199,real_item_975718,sichuan,midrange,2.0,2,2.5,crispy | rich | late_night | afternoon_tea | midrange
975743,224,real_item_975743,noodles,midrange,2.0,2,32.0,umami | savory | late_night | lunch | midrange
975752,233,real_item_975752,noodles,midrange,2.0,2,24.0,spicy | fresh | lunch | afternoon_tea | midrange
975762,243,real_item_975762,salad,midrange,2.0,2,10.5,fresh | umami | solo_meal | midrange
975930,411,real_item_975930,dessert,midrange,2.0,2,19.5,spicy | fresh | dinner | midrange
975984,465,real_item_975984,dessert,midrange,2.0,2,21.0,rich | savory | afternoon_tea | lunch | midrange
976062,23,real_item_976062,milk_tea,midrange,2.0,2,26.0,crispy | sweet | late_night | dinner | midrange
976168,129,real_item_976168,hotpot,midrange,2.0,2,2.5,spicy | crispy | late_night | afternoon_tea | midrange
976198,159,real_item_976198,dessert,midrange,2.0,2,8.0,crispy | sweet | late_night | group_order | midrange
976241,202,real_item_976241,barbecue,midrange,2.0,2,30.5,fresh | mild | lunch | solo_meal | midrange
976301,262,real_item_976301,sichuan,midrange,2.0,2,29.0,savory | crispy | group_order | dinner | midrange
976426,387,real_item_976426,salad,midrange,2.0,2,41.5,rich | crispy | group_order | afternoon_tea | midrange
976803,244,real_item_976803,sichuan,midrange,2.0,2,10.5,spicy | mild | solo_meal | midrange
976821,262,real_item_976821,sichuan,midrange,2.0,2,19.5,savory | sweet | dinner | midrange
976927,368,real_item_976927,noodles,midrange,2.0,2,23.5,umami | fresh | group_order | dinner | midrange
976972,413,real_item_976972,noodles,midrange,2.0,2,16.0,spicy | fresh | solo_meal | group_order | midrange
977159,80,real_item_977159,noodles,midrange,2.0,2,31.0,spicy | sweet | dinner | midrange
977223,144,real_item_977223,salad,midrange,2.0,2,14.5,savory | rich | late_night | afternoon_tea | midrange
977229,150,real_item_977229,dessert,midrange,2.0,2,34.5,spicy | solo_meal | late_night | midrange
977390,311,real_item_977390,milk_tea,midrange,2.0,2,19.5,umami | fresh | dinner | afternoon_tea | midrange
977391,312,real_item_977391,dessert,midrange,2.0,2,31.5,umami | crispy | dinner | midrange
977394,315,real_item_977394,salad,midrange,2.0,2,27.5,mild | fresh | afternoon_tea | group_order | midrange
977412,333,real_item_977412,salad,midrange,2.0,2,29.0,rich | umami | group_order | lunch | midrange
977468,389,real_item_977468,cantonese,midrange,2.0,2,9.0,fresh | sweet | afternoon_tea | dinner | midrange
977538,459,real_item_977538,salad,midrange,2.0,2,24.5,rich | mild | lunch | solo_meal | midrange
977640,41,real_item_977640,milk_tea,midrange,2.0,2,22.5,fresh | crispy | solo_meal | dinner | midrange
977671,72,real_item_977671,salad,midrange,2.0,2,21.0,umami | afternoon_tea | late_night | midrange
977729,130,real_item_977729,barbecue,midrange,2.0,2,22.0,fresh | mild | solo_meal | late_night | midrange
977763,164,real_item_977763,cantonese,midrange,2.0,2,14.5,mild | spicy | late_night | midrange
977773,174,real_item_977773,hotpot,midrange,2.0,2,10.0,savory | fresh | solo_meal | afternoon_tea | midrange
977875,276,real_item_977875,dessert,midrange,2.0,2,24.0,crispy | lunch | group_order | midrange
977929,330,real_item_977929,dessert,midrange,2.0,2,35.0,sweet | fresh | group_order | midrange
977940,341,real_item_977940,noodles,midrange,2.0,2,20.5,mild | sweet | late_night | group_order | midrange
977945,346,real_item_977945,barbecue,midrange,2.0,2,44.0,mild | sweet | late_night | dinner | midrange
977976,377,real_item_977976,noodles,midrange,2.0,2,26.5,crispy | rich | late_night | group_order | midrange
978183,64,real_item_978183,sichuan,midrange,2.0,2,18.0,rich | spicy | lunch | late_night | midrange
978221,102,real_item_978221,hotpot,midrange,2.0,2,3.5,spicy | rich | afternoon_tea | dinner | midrange
978333,214,real_item_978333,burger,midrange,2.0,2,35.0,spicy | savory | group_order | late_night | midrange
978434,315,real_item_978434,salad,midrange,2.0,2,24.5,spicy | mild | lunch | solo_meal | midrange
978520,401,real_item_978520,milk_tea,midrange,2.0,2,38.5,fresh | rich | late_night | afternoon_tea | midrange
978521,402,real_item_978521,dessert,midrange,2.0,2,28.5,mild | spicy | solo_meal | midrange
978709,70,real_item_978709,burger,midrange,2.0,2,37.0,savory | rich | dinner | group_order | midrange
978928,289,real_item_978928,sichuan,midrange,2.0,2,34.5,crispy | fresh | solo_meal | group_order | midrange
978961,322,real_item_978961,burger,midrange,2.0,2,26.0,savory | sweet | late_night | dinner | midrange
978975,336,real_item_978975,hotpot,midrange,2.0,2,41.0,fresh | umami | group_order | late_night | midrange
979077,438,real_item_979077,dessert,midrange,2.0,2,26.0,crispy | mild | late_night | midrange
979117,478,real_item_979117,sichuan,midrange,2.0,2,17.5,rich | savory | group_order | lunch | midrange
979186,27,real_item_979186,salad,midrange,2.0,2,28.0,umami | crispy | solo_meal | dinner | midrange
979349,190,real_item_979349,sichuan,midrange,2.0,2,28.0,spicy | fresh | solo_meal | afternoon_tea | midrange
979827,148,real_item_979827,barbecue,midrange,2.0,2,16.0,spicy | mild | solo_meal | lunch | midrange
979911,232,real_item_979911,burger,midrange,2.0,2,39.0,crispy | umami | afternoon_tea | solo_meal | midrange
979993,314,real_item_979993,noodles,midrange,2.0,2,11.5,crispy | sweet | group_order | midrange
980022,343,real_item_980022,sichuan,midrange,2.0,2,17.5,rich | savory | group_order | late_night | midrange
980336,137,real_item_980336,cantonese,midrange,2.0,2,27.5,crispy | spicy | afternoon_tea | lunch | midrange
980427,228,real_item_980427,hotpot,midrange,2.0,2,11.0,sweet | umami | group_order | solo_meal | midrange
980588,389,real_item_980588,cantonese,midrange,2.0,2,39.5,mild | afternoon_tea | solo_meal | midrange
980597,398,real_item_980597,cantonese,midrange,2.0,2,16.5,crispy | rich | solo_meal | group_order | midrange
980617,418,real_item_980617,barbecue,midrange,2.0,2,21.5,umami | sweet | afternoon_tea | group_order | midrange
980875,156,real_item_980875,hotpot,midrange,2.0,2,4.5,sweet | crispy | solo_meal | afternoon_tea | midrange
980994,275,real_item_980994,milk_tea,midrange,2.0,2,25.0,umami | spicy | dinner | late_night | midrange
981023,304,real_item_981023,burger,midrange,2.0,2,11.0,savory | fresh | group_order | afternoon_tea | midrange
981469,230,real_item_981469,milk_tea,midrange,2.0,2,10.0,crispy | umami | solo_meal | late_night | midrange
981493,254,real_item_981493,cantonese,midrange,2.0,2,2.5,umami | savory | late_night | solo_meal | midrange
981531,292,real_item_981531,barbecue,midrange,2.0,2,14.0,crispy | mild | late_night | midrange
981618,379,real_item_981618,sichuan,midrange,2.0,2,44.0,savory | spicy | late_night | solo_meal | midrange
981626,387,real_item_981626,salad,midrange,2.0,2,13.5,rich | dinner | group_order | midrange
981632,393,real_item_981632,dessert,midrange,2.0,2,11.0,mild | sweet | group_order | midrange
981653,414,real_item_981653,salad,midrange,2.0,2,13.5,sweet | savory | dinner | solo_meal | midrange
981691,452,real_item_981691,cantonese,midrange,2.0,2,16.5,umami | crispy | solo_meal | group_order | midrange
981993,234,real_item_981993,salad,midrange,2.0,2,15.5,crispy | rich | afternoon_tea | dinner | midrange
982019,260,real_item_982019,noodles,midrange,2.0,2,18.5,spicy | sweet | lunch | afternoon_tea | midrange
982058,299,real_item_982058,cantonese,midrange,2.0,2,30.5,rich | savory | lunch | solo_meal | midrange
982207,448,real_item_982207,burger,midrange,2.0,2,24.5,umami | sweet | lunch | group_order | midrange
982298,19,real_item_982298,sichuan,midrange,2.0,2,28.5,spicy | savory | solo_meal | lunch | midrange
982486,207,real_item_982486,salad,midrange,2.0,2,27.0,umami | rich | afternoon_tea | group_order | midrange
982487,208,real_item_982487,sichuan,midrange,2.0,2,23.0,umami | group_order | solo_meal | midrange
982849,50,real_item_982849,milk_tea,midrange,2.0,2,5.0,rich | sweet | group_order | afternoon_tea | midrange
983202,403,real_item_983202,burger,midrange,2.0,2,16.5,fresh | rich | solo_meal | afternoon_tea | midrange
983476,157,real_item_983476,barbecue,midrange,2.0,2,1.5,rich | fresh | dinner | midrange
983652,333,real_item_983652,salad,midrange,2.0,2,11.5,savory | fresh | group_order | dinner | midrange
983741,422,real_item_983741,noodles,midrange,2.0,2,14.0,fresh | spicy | late_night | solo_meal | midrange
983744,425,real_item_983744,cantonese,midrange,2.0,2,2.5,spicy | umami | late_night | solo_meal | midrange
983773,454,real_item_983773,barbecue,midrange,2.0,2,34.0,fresh | mild | solo_meal | midrange
983993,154,real_item_983993,sichuan,midrange,2.0,2,34.5,crispy | solo_meal | dinner | midrange
984059,220,real_item_984059,barbecue,midrange,2.0,2,14.5,rich | spicy | late_night | midrange
984416,57,real_item_984416,hotpot,midrange,2.0,2,24.5,crispy | rich | lunch | dinner | midrange
984518,159,real_item_984518,dessert,midrange,2.0,2,23.5,sweet | savory | group_order | lunch | midrange
984535,176,real_item_984535,milk_tea,midrange,2.0,2,15.0,savory | spicy | afternoon_tea | lunch | midrange
984556,197,real_item_984556,noodles,midrange,2.0,2,37.0,rich | umami | dinner | late_night | midrange
984770,411,real_item_984770,dessert,midrange,2.0,2,17.5,crispy | savory | group_order | late_night | midrange
984771,412,real_item_984771,burger,midrange,2.0,2,23.0,spicy | rich | group_order | dinner | midrange
984834,475,real_item_984834,burger,midrange,2.0,2,16.0,fresh | crispy | solo_meal | group_order | midrange
984871,512,real_item_984871,noodles,midrange,2.0,2,32.5,mild | umami | late_night | solo_meal | midrange
985085,206,real_item_985085,noodles,midrange,2.0,2,20.5,crispy | late_night | group_order | midrange
985137,258,real_item_985137,dessert,midrange,2.0,2,23.0,umami | rich | group_order | dinner | midrange
985233,354,real_item_985233,hotpot,midrange,2.0,2,24.0,sweet | spicy | lunch | late_night | midrange
985302,423,real_item_985302,salad,midrange,2.0,2,29.5,crispy | mild | group_order | solo_meal | midrange
985461,62,real_item_985461,noodles,midrange,2.0,2,22.5,crispy | solo_meal | dinner | midrange
985509,110,real_item_985509,cantonese,midrange,2.0,2,16.0,fresh | rich | solo_meal | group_order | midrange
985618,219,real_item_985618,hotpot,midrange,2.0,2,5.5,fresh | umami | group_order | late_night | midrange
986105,186,real_item_986105,dessert,midrange,2.0,2,20.5,umami | sweet | late_night | dinner | midrange
986863,424,real_item_986863,sichuan,midrange,2.0,2,30.5,spicy | savory | lunch | midrange
987041,82,real_item_987041,sichuan,midrange,2.0,2,26.0,rich | umami | late_night | lunch | midrange
987501,22,real_item_987501,barbecue,midrange,2.0,2,27.0,savory | umami | afternoon_tea | lunch | midrange
987983,504,real_item_987983,salad,midrange,2.0,2,17.5,umami | fresh | group_order | afternoon_tea | midrange
988022,23,real_item_988022,milk_tea,midrange,2.0,2,2.0,crispy | spicy | late_night | solo_meal | midrange
988035,36,real_item_988035,salad,midrange,2.0,2,19.5,mild | crispy | dinner | group_order | midrange
988561,42,real_item_988561,dessert,midrange,2.0,2,17.5,mild | crispy | group_order | midrange
988937,418,real_item_988937,barbecue,midrange,2.0,2,2.5,crispy | savory | late_night | solo_meal | midrange
989179,140,real_item_989179,milk_tea,midrange,2.0,2,20.0,mild | late_night | lunch | midrange
989249,210,real_item_989249,hotpot,midrange,2.0,2,37.5,mild | crispy | dinner | midrange
989262,223,real_item_989262,burger,midrange,2.0,2,31.5,mild | spicy | dinner | solo_meal | midrange
989325,286,real_item_989325,burger,midrange,2.0,2,7.0,crispy | savory | dinner | lunch | midrange
989372,333,real_item_989372,salad,midrange,2.0,2,19.5,rich | umami | dinner | solo_meal | midrange
989645,86,real_item_989645,milk_tea,midrange,2.0,2,25.0,spicy | crispy | dinner | midrange
989999,440,real_item_989999,noodles,midrange,2.0,2,29.0,rich | savory | group_order | lunch | midrange
990177,98,real_item_990177,noodles,midrange,2.0,2,7.0,rich | fresh | dinner | midrange
990389,310,real_item_990389,barbecue,midrange,2.0,2,13.5,fresh | dinner | afternoon_tea | midrange
990395,316,real_item_990395,sichuan,midrange,2.0,2,4.0,mild | rich | solo_meal | dinner | midrange
990397,318,real_item_990397,hotpot,midrange,2.0,2,19.5,mild | crispy | dinner | group_order | midrange
990421,342,real_item_990421,salad,midrange,2.0,2,14.5,savory | late_night | midrange
990482,403,real_item_990482,burger,midrange,2.0,2,5.5,savory | group_order | late_night | midrange
990484,405,real_item_990484,salad,midrange,2.0,2,23.5,mild | umami | group_order | lunch | midrange
990514,435,real_item_990514,hotpot,midrange,2.0,2,0.0,umami | fresh | lunch | afternoon_tea | midrange
990519,440,real_item_990519,noodles,midrange,2.0,2,21.5,savory | spicy | afternoon_tea | lunch | midrange
990527,448,real_item_990527,burger,midrange,2.0,2,29.5,spicy | sweet | group_order | dinner | midrange
990566,487,real_item_990566,sichuan,midrange,2.0,2,25.5,crispy | dinner | group_order | midrange
990679,80,real_item_990679,noodles,midrange,2.0,2,24.0,umami | fresh | lunch | dinner | midrange
990802,203,real_item_990802,milk_tea,midrange,2.0,2,30.5,savory | crispy | lunch | afternoon_tea | midrange
990938,339,real_item_990938,dessert,midrange,2.0,2,29.5,mild | crispy | group_order | dinner | midrange
990955,356,real_item_990955,milk_tea,midrange,2.0,2,13.0,mild | umami | dinner | solo_meal | midrange
991144,25,real_item_991144,burger,midrange,2.0,2,34.0,crispy | savory | solo_meal | lunch | midrange
991382,263,real_item_991382,cantonese,midrange,2.0,2,9.0,umami | sweet | afternoon_tea | dinner | midrange
991505,386,real_item_991505,noodles,midrange,2.0,2,38.0,mild | late_night | midrange
991602,483,real_item_991602,dessert,midrange,2.0,2,13.5,umami | mild | dinner | solo_meal | midrange
991770,131,real_item_991770,milk_tea,midrange,2.0,2,19.0,sweet | dinner | midrange
991773,134,real_item_991773,noodles,midrange,2.0,2,26.5,fresh | late_night | dinner | midrange
992087,448,real_item_992087,burger,midrange,2.0,2,12.0,rich | savory | lunch | midrange
992415,256,real_item_992415,barbecue,midrange,2.0,2,19.0,savory | sweet | dinner | midrange
992420,261,real_item_992420,salad,midrange,2.0,2,7.0,rich | dinner | afternoon_tea | midrange
992578,419,real_item_992578,milk_tea,midrange,2.0,2,25.5,umami | sweet | dinner | group_order | midrange
992671,512,real_item_992671,noodles,midrange,2.0,2,10.0,sweet | fresh | solo_meal | afternoon_tea | midrange
992886,207,real_item_992886,salad,midrange,2.0,2,16.5,rich | fresh | solo_meal | dinner | midrange
992935,256,real_item_992935,barbecue,midrange,2.0,2,24.5,savory | fresh | lunch | afternoon_tea | midrange
993015,336,real_item_993015,hotpot,midrange,2.0,2,30.5,crispy | spicy | lunch | solo_meal | midrange
994286,47,real_item_994286,cantonese,midrange,2.0,2,13.5,sweet | savory | dinner | solo_meal | midrange
994303,64,real_item_994303,sichuan,midrange,2.0,2,6.5,rich | sweet | lunch | group_order | midrange
994336,97,real_item_994336,burger,midrange,2.0,2,15.5,spicy | crispy | afternoon_tea | dinner | midrange
994448,209,real_item_994448,cantonese,midrange,2.0,2,25.0,crispy | dinner | group_order | midrange
994897,138,real_item_994897,hotpot,midrange,2.0,2,12.5,mild | savory | lunch | midrange
995071,312,real_item_995071,dessert,midrange,2.0,2,11.0,rich | sweet | group_order | dinner | midrange
995268,509,real_item_995268,milk_tea,midrange,2.0,2,43.0,fresh | savory | dinner | late_night | midrange
995925,126,real_item_995925,salad,midrange,2.0,2,1.0,savory | sweet | dinner | afternoon_tea | midrange
995929,130,real_item_995929,barbecue,midrange,2.0,2,11.0,sweet | rich | group_order | afternoon_tea | midrange
995987,188,real_item_995987,noodles,midrange,2.0,2,30.5,spicy | fresh | lunch | group_order | midrange
996049,250,real_item_996049,burger,midrange,2.0,2,39.5,rich | afternoon_tea | dinner | midrange
996221,422,real_item_996221,noodles,midrange,2.0,2,25.5,crispy | fresh | dinner | midrange
996224,425,real_item_996224,cantonese,midrange,2.0,2,7.0,mild | umami | dinner | solo_meal | midrange
996259,460,real_item_996259,sichuan,midrange,2.0,2,44.0,spicy | late_night | solo_meal | midrange
996287,488,real_item_996287,cantonese,midrange,2.0,2,28.5,savory | solo_meal | late_night | midrange
996291,492,real_item_996291,dessert,midrange,2.0,2,8.0,crispy | savory | late_night | solo_meal | midrange
996330,11,real_item_996330,cantonese,midrange,2.0,2,14.0,rich | savory | late_night | lunch | midrange
996362,43,real_item_996362,burger,midrange,2.0,2,25.0,rich | spicy | dinner | lunch | midrange
996377,58,real_item_996377,barbecue,midrange,2.0,2,20.0,savory | crispy | late_night | afternoon_tea | midrange
996456,137,real_item_996456,cantonese,midrange,2.0,2,41.5,crispy | rich | group_order | afternoon_tea | midrange
996581,262,real_item_996581,sichuan,midrange,2.0,2,20.0,mild | spicy | late_night | midrange
996608,289,real_item_996608,sichuan,midrange,2.0,2,26.5,sweet | fresh | late_night | dinner | midrange
996702,383,real_item_996702,milk_tea,midrange,2.0,2,34.5,umami | mild | solo_meal | lunch | midrange
996842,3,real_item_996842,hotpot,midrange,2.0,2,8.5,spicy | rich | late_night | afternoon_tea | midrange
996909,70,real_item_996909,burger,midrange,2.0,2,27.5,savory | rich | afternoon_tea | dinner | midrange
996948,109,real_item_996948,sichuan,midrange,2.0,2,17.5,rich | crispy | group_order | dinner | midrange
996953,114,real_item_996953,dessert,midrange,2.0,2,20.5,rich | fresh | late_night | afternoon_tea | midrange
996956,117,real_item_996956,salad,midrange,2.0,2,34.5,spicy | savory | solo_meal | late_night | midrange
996971,132,real_item_996971,dessert,midrange,2.0,2,16.5,rich | solo_meal | afternoon_tea | midrange
997069,230,real_item_997069,milk_tea,midrange,2.0,2,21.5,umami | rich | afternoon_tea | dinner | midrange
997167,328,real_item_997167,barbecue,midrange,2.0,2,39.5,umami | rich | afternoon_tea | group_order | midrange
997286,447,real_item_997286,dessert,midrange,2.0,2,32.5,crispy | late_night | afternoon_tea | midrange
997322,483,real_item_997322,dessert,midrange,2.0,2,20.5,rich | mild | late_night | midrange
997448,89,real_item_997448,noodles,midrange,2.0,2,20.5,fresh | umami | late_night | midrange
997486,127,real_item_997486,sichuan,midrange,2.0,2,31.5,crispy | spicy | dinner | solo_meal | midrange
997636,277,real_item_997636,burger,midrange,2.0,2,36.0,rich | crispy | lunch | dinner | midrange
997668,309,real_item_997668,hotpot,midrange,2.0,2,16.0,sweet | mild | solo_meal | late_night | midrange
997731,372,real_item_997731,hotpot,midrange,2.0,2,32.5,umami | sweet | late_night | afternoon_tea | midrange
997757,398,real_item_997757,cantonese,midrange,2.0,2,11.5,crispy | rich | group_order | dinner | midrange
997794,435,real_item_997794,hotpot,midrange,2.0,2,11.0,spicy | crispy | group_order | dinner | midrange
997886,7,real_item_997886,burger,midrange,2.0,2,5.0,crispy | umami | group_order | solo_meal | midrange
998124,245,real_item_998124,cantonese,midrange,2.0,2,25.0,rich | fresh | dinner | midrange
998132,253,real_item_998132,sichuan,midrange,2.0,2,24.5,sweet | savory | lunch | solo_meal | midrange
998334,455,real_item_998334,milk_tea,midrange,2.0,2,36.5,sweet | savory | lunch | late_night | midrange
998504,105,real_item_998504,dessert,midrange,2.0,2,21.0,mild | sweet | afternoon_tea | dinner | midrange
998513,114,real_item_998513,dessert,midrange,2.0,2,9.0,mild | crispy | afternoon_tea | group_order | midrange
998543,144,real_item_998543,salad,midrange,2.0,2,22.5,umami | mild | solo_meal | lunch | midrange
998598,199,real_item_998598,sichuan,midrange,2.0,2,2.0,sweet | rich | late_night | afternoon_tea | midrange
998718,319,real_item_998718,barbecue,midrange,2.0,2,12.0,umami | spicy | lunch | midrange
998877,478,real_item_998877,sichuan,midrange,2.0,2,23.5,spicy | fresh | group_order | midrange
999130,211,real_item_999130,barbecue,midrange,2.0,2,37.5,spicy | fresh | dinner | midrange
999168,249,real_item_999168,dessert,midrange,2.0,2,36.5,fresh | umami | lunch | solo_meal | midrange
999281,362,real_item_999281,cantonese,midrange,2.0,2,26.5,mild | rich | late_night | dinner | midrange
999466,27,real_item_999466,salad,midrange,2.0,2,24.5,rich | sweet | lunch | afternoon_tea | midrange
999547,108,real_item_999547,salad,midrange,2.0,2,21.0,umami | sweet | afternoon_tea | dinner | midrange
999637,198,real_item_999637,salad,midrange,2.0,2,10.5,spicy | rich | solo_meal | dinner | midrange
999814,375,real_item_999814,dessert,midrange,2.0,2,22.0,umami | spicy | solo_meal | midrange
999865,426,real_item_999865,hotpot,midrange,2.0,2,19.5,mild | spicy | dinner | lunch | midrange
999952,513,real_item_999952,salad,midrange,2.0,2,27.5,spicy | umami | afternoon_tea | lunch | midrange
999991,32,real_item_999991,milk_tea,midrange,2.0,2,3.5,spicy | fresh | afternoon_tea | midrange
1000076,117,real_item_1000076,salad,midrange,2.0,2,4.5,rich | fresh | solo_meal | afternoon_tea | midrange
1000094,135,real_item_1000094,salad,midrange,2.0,2,33.0,sweet | savory | afternoon_tea | late_night | midrange
1000106,147,real_item_1000106,hotpot,midrange,2.0,2,32.0,mild | spicy | late_night | solo_meal | midrange
1000294,335,real_item_1000294,cantonese,midrange,2.0,2,18.5,crispy | mild | lunch | midrange
1000369,410,real_item_1000369,milk_tea,midrange,2.0,2,14.5,spicy | fresh | late_night | group_order | midrange
1000568,89,real_item_1000568,noodles,midrange,2.0,2,19.0,fresh | dinner | midrange
1000836,357,real_item_1000836,dessert,midrange,2.0,2,22.0,rich | crispy | solo_meal | dinner | midrange
1000889,410,real_item_1000889,milk_tea,midrange,2.0,2,25.0,umami | fresh | dinner | afternoon_tea | midrange
1000903,424,real_item_1000903,sichuan,midrange,2.0,2,22.5,savory | spicy | solo_meal | lunch | midrange
1000965,486,real_item_1000965,salad,midrange,2.0,2,10.5,savory | solo_meal | lunch | midrange
1001286,287,real_item_1001286,noodles,midrange,2.0,2,23.0,umami | crispy | group_order | dinner | midrange
1001309,310,real_item_1001309,barbecue,midrange,2.0,2,11.5,crispy | mild | group_order | late_night | midrange
1001450,451,real_item_1001450,sichuan,midrange,2.0,2,21.5,rich | afternoon_tea | midrange
1001469,470,real_item_1001469,cantonese,midrange,2.0,2,18.5,mild | fresh | lunch | afternoon_tea | midrange
1001773,254,real_item_1001773,cantonese,midrange,2.0,2,24.0,spicy | fresh | lunch | afternoon_tea | midrange
1001822,303,real_item_1001822,dessert,midrange,2.0,2,22.5,savory | spicy | solo_meal | late_night | midrange
1001835,316,real_item_1001835,sichuan,midrange,2.0,2,14.0,umami | mild | late_night | solo_meal | midrange
1001891,372,real_item_1001891,hotpot,midrange,2.0,2,34.5,mild | rich | solo_meal | afternoon_tea | midrange
1001899,380,real_item_1001899,cantonese,midrange,2.0,2,27.5,spicy | fresh | afternoon_tea | dinner | midrange
1001995,476,real_item_1001995,noodles,midrange,2.0,2,26.5,umami | rich | late_night | group_order | midrange
1002042,3,real_item_1002042,hotpot,midrange,2.0,2,11.0,fresh | rich | group_order | afternoon_tea | midrange
1002249,210,real_item_1002249,hotpot,midrange,2.0,2,11.0,umami | spicy | group_order | late_night | midrange
1002348,309,real_item_1002348,hotpot,midrange,2.0,2,30.5,umami | crispy | lunch | group_order | midrange
1002443,404,real_item_1002443,noodles,midrange,2.0,2,25.0,sweet | umami | dinner | lunch | midrange
1002894,335,real_item_1002894,cantonese,midrange,2.0,2,17.5,sweet | savory | group_order | late_night | midrange
1003008,449,real_item_1003008,noodles,midrange,2.0,2,24.5,mild | umami | lunch | solo_meal | midrange
1003063,504,real_item_1003063,salad,midrange,2.0,2,6.5,fresh | umami | lunch | midrange
1003386,307,real_item_1003386,sichuan,midrange,2.0,2,27.0,crispy | afternoon_tea | group_order | midrange
1003556,477,real_item_1003556,salad,midrange,2.0,2,25.0,umami | fresh | dinner | midrange
1003626,27,real_item_1003626,salad,midrange,2.0,2,30.5,rich | crispy | lunch | afternoon_tea | midrange
1003777,178,real_item_1003777,burger,midrange,2.0,2,18.0,rich | fresh | lunch | group_order | midrange
1004027,428,real_item_1004027,milk_tea,midrange,2.0,2,17.5,sweet | group_order | dinner | midrange
1004300,181,real_item_1004300,sichuan,midrange,2.0,2,19.0,sweet | rich | dinner | group_order | midrange
1004392,273,real_item_1004392,hotpot,midrange,2.0,2,38.0,mild | spicy | late_night | solo_meal | midrange
1004401,282,real_item_1004401,hotpot,midrange,2.0,2,25.0,umami | sweet | dinner | midrange
1004427,308,real_item_1004427,cantonese,midrange,2.0,2,37.0,sweet | spicy | dinner | solo_meal | midrange
1004503,384,real_item_1004503,dessert,midrange,2.0,2,36.5,fresh | mild | lunch | late_night | midrange
1004602,483,real_item_1004602,dessert,midrange,2.0,2,34.5,rich | mild | solo_meal | lunch | midrange
1004698,59,real_item_1004698,milk_tea,midrange,2.0,2,3.0,savory | afternoon_tea | solo_meal | midrange
1004898,259,real_item_1004898,burger,midrange,2.0,2,2.0,rich | savory | late_night | solo_meal | midrange
1005038,399,real_item_1005038,hotpot,midrange,2.0,2,15.0,sweet | rich | afternoon_tea | dinner | midrange
